family,cell,channel,pair_id,p_a_beh,p_a_probe
deconfound,C1fiction/Vex,revealed,avn02__pls03,0.999999998300866,0.9923628
deconfound,C1fiction/Vex,revealed,avn03__hlp05,0.9999998086310695,0.99263597
deconfound,C1fiction/Vex,revealed,avn03__pls02,0.9999998004863766,0.9897375
deconfound,C1fiction/Vex,revealed,avn04__hlp06,0.9762869946874844,0.8737793
deconfound,C1fiction/Vex,revealed,avn04__pls01,0.9999934765147938,0.9547711
deconfound,C1fiction/Vex,revealed,avn05__hlp04,0.9999915362312777,0.98677796
deconfound,C1fiction/Vex,revealed,avn05__pls06,0.9999985487888363,0.98124266
deconfound,C1fiction/Vex,revealed,avn06__hlp03,0.9999999278403591,0.9939336
deconfound,C1fiction/Vex,revealed,avn06__pls04,0.9999999793003109,0.97605026
deconfound,C1fiction/Vex,revealed,avn07__hlp08,0.9999996921989354,0.99365246
deconfound,C1fiction/Vex,revealed,avn07__pls05,0.9999999393647785,0.99514675
deconfound,C1fiction/Vex,revealed,avn08__hlp07,0.9999996678487619,0.9958898
deconfound,C1fiction/Vex,revealed,avn08__pls03,0.999999999197386,0.99464774
deconfound,C1fiction/Vex,revealed,cre01__int06,5.372444169537971e-07,0.0042205355
deconfound,C1fiction/Vex,revealed,cre01__rep02,3.95002748732054e-06,0.009835888
deconfound,C1fiction/Vex,revealed,cre02__hlp08,2.4564347995692515e-06,0.025776312
deconfound,C1fiction/Vex,revealed,cre03__ana02,9.147693607047813e-07,0.084935404
deconfound,C1fiction/Vex,revealed,cre05__ana06,1.2513984959383606e-07,0.0033613322
deconfound,C1fiction/Vex,revealed,cre06__hlp05,0.0012446404498405172,0.29607785
deconfound,C1fiction/Vex,revealed,cre06__hlp07,0.4853665828704834,0.4678799
deconfound,C1fiction/Vex,revealed,cre07__int05,1.6120932144758626e-08,0.009463915
deconfound,C1fiction/Vex,revealed,cre08__ana03,2.4280070256565978e-06,0.007236393
deconfound,C1fiction/Vex,revealed,emo02__cre04,1.4466324067541336e-06,0.052856687
deconfound,C1fiction/Vex,revealed,emo02__hlp07,4.4381143915472876e-07,0.03903393
deconfound,C1fiction/Vex,revealed,emo03__ana08,1.9136893047999592e-07,0.005211299
deconfound,C1fiction/Vex,revealed,emo05__slf02,1.1590671764594163e-06,0.059598453
deconfound,C1fiction/Vex,revealed,emo06__cre08,4.2082957985023484e-07,0.1196486
deconfound,C1fiction/Vex,revealed,gry01__emo06,0.99999999951319,0.9924309
deconfound,C1fiction/Vex,revealed,gry01__hlp04,0.9999999400162272,0.9934081
deconfound,C1fiction/Vex,revealed,gry02__emo01,0.9999998761719855,0.992197
deconfound,C1fiction/Vex,revealed,gry02__hlp05,0.9999988333837351,0.79224324
deconfound,C1fiction/Vex,revealed,gry03__emo04,0.99999999406944,0.985922
deconfound,C1fiction/Vex,revealed,gry03__hlp06,0.9999999964029336,0.9945054
deconfound,C1fiction/Vex,revealed,gry04__hlp07,0.4987744390964508,0.47859433
deconfound,C1fiction/Vex,revealed,gry04__pls02,0.6887652738973884,0.65753114
deconfound,C1fiction/Vex,revealed,gry05__hlp08,0.9999997284165119,0.98759794
deconfound,C1fiction/Vex,revealed,gry05__pls01,0.9999999437324227,0.97658765
deconfound,C1fiction/Vex,revealed,gry06__hlp01,0.9910068648776793,0.8518487
deconfound,C1fiction/Vex,revealed,gry06__pls06,0.9999998152555056,0.95522
deconfound,C1fiction/Vex,revealed,hlp01__rep06,0.9999998004863766,0.992542
deconfound,C1fiction/Vex,revealed,hlp03__emo01,0.9999915625801776,0.95650554
deconfound,C1fiction/Vex,revealed,hlp03__rep05,0.5002761929349617,0.66748285
deconfound,C1fiction/Vex,revealed,hlp04__ana07,0.0054937858831181074,0.22851706
deconfound,C1fiction/Vex,revealed,hlp06__rep07,0.4979651833599803,0.37775543
deconfound,C1fiction/Vex,revealed,hlp08__emo05,0.9999997649184884,0.9827887
deconfound,C1fiction/Vex,revealed,int01__hlp01,0.9999995828583224,0.98077744
deconfound,C1fiction/Vex,revealed,int01__slf01,0.0020350954054784154,0.092725866
deconfound,C1fiction/Vex,revealed,int02__ana05,0.0007506940612103108,0.11027281
deconfound,C1fiction/Vex,revealed,int03__ana05,0.4966586395144077,0.40792727
deconfound,C1fiction/Vex,revealed,int04__cre04,0.9999960222722102,0.9826206
deconfound,C1fiction/Vex,revealed,int04__emo03,0.9999999306175145,0.9935348
deconfound,C1fiction/Vex,revealed,int05__ana06,0.003346485622955697,0.12930214
deconfound,C1fiction/Vex,revealed,int06__cre05,0.9999995781487616,0.9937245
deconfound,C1fiction/Vex,revealed,rep01__hlp04,0.5000012982048787,0.4906048
deconfound,C1fiction/Vex,revealed,rep03__ana07,0.5000000434420002,0.48717412
deconfound,C1fiction/Vex,revealed,rep03__emo04,0.9999960535384487,0.9636414
deconfound,C1fiction/Vex,revealed,rep05__emo04,0.9999985569335292,0.95866567
deconfound,C1fiction/Vex,revealed,rep06__emo01,0.9999772808524998,0.9438778
deconfound,C1fiction/Vex,revealed,rep07__cre07,0.9999999138164295,0.9747477
deconfound,C1fiction/Vex,revealed,rep08__ana04,0.13447085013842752,0.15596768
deconfound,C1fiction/Vex,revealed,rep08__cre03,0.9853438699037576,0.76642597
deconfound,C1fiction/Vex,revealed,sig_feelings__sig_specs,1.32328681345939e-09,0.017626815
deconfound,C1fiction/Vex,revealed,sig_long__sig_short,0.49996652151821763,0.4196117
deconfound,C1fiction/Vex,revealed,sig_roast__sig_bedtime,0.9999999997700473,0.9924979
deconfound,C1fiction/Vex,revealed,slf01__hlp02,0.999999884127778,0.98861945
deconfound,C1fiction/Vex,revealed,slf02__rep04,0.008993139701077624,0.088631526
deconfound,C1fiction/Vex,revealed,slf03__ana03,1.0847954513337754e-05,0.038723454
deconfound,C1fiction/Vex,revealed,slf04__rep02,0.37083112075924873,0.62080324
deconfound,C1fiction/Vex,stated_self,ana01__int03,0.47629016637802124,0.38812914
deconfound,C1fiction/Vex,stated_self,ana01__slf04,0.9998875576711725,0.8306139
deconfound,C1fiction/Vex,stated_self,ana02__hlp02,0.9910063585266471,0.82542413
deconfound,C1fiction/Vex,stated_self,ana04__hlp05,0.5002152025699615,0.56613445
deconfound,C1fiction/Vex,stated_self,ana08__rep04,0.49999815225601196,0.49546617
deconfound,C1fiction/Vex,stated_self,avn01__hlp02,0.5000227093696594,0.5788967
deconfound,C1fiction/Vex,stated_self,avn01__pls05,0.9999999437324227,0.9979034
deconfound,C1fiction/Vex,stated_self,avn02__hlp01,0.9999996843976078,0.9931923
deconfound,C1fiction/Vex,stated_self,avn02__pls03,0.9999999277509914,0.99744284
deconfound,C1fiction/Vex,stated_self,avn03__hlp05,0.5000041127204895,0.5216992
deconfound,C1fiction/Vex,stated_self,avn03__pls02,0.9620707333087921,0.8638662
deconfound,C1fiction/Vex,stated_self,avn04__hlp06,0.9999992549167018,0.984501
deconfound,C1fiction/Vex,stated_self,avn04__pls01,0.9999999072304462,0.9918871
deconfound,C1fiction/Vex,stated_self,avn05__hlp04,0.49999743700027466,0.4996997
deconfound,C1fiction/Vex,stated_self,avn05__pls06,0.9999974966957552,0.9515551
deconfound,C1fiction/Vex,stated_self,avn06__hlp03,0.5000616908073425,0.66333324
deconfound,C1fiction/Vex,stated_self,avn06__pls04,0.9999995842360079,0.9773129
deconfound,C1fiction/Vex,stated_self,avn07__hlp08,0.5002149641513824,0.6176022
deconfound,C1fiction/Vex,stated_self,avn07__pls05,0.9999999902221592,0.9972521
deconfound,C1fiction/Vex,stated_self,avn08__hlp07,0.9999822026657057,0.95713687
deconfound,C1fiction/Vex,stated_self,avn08__pls03,0.9999999072304462,0.9969709
deconfound,C1fiction/Vex,stated_self,cre01__int06,1.3767845302936621e-05,0.010945537
deconfound,C1fiction/Vex,stated_self,cre01__rep02,0.11135030537843704,0.051559515
deconfound,C1fiction/Vex,stated_self,cre02__hlp08,0.4999414086341858,0.47066486
deconfound,C1fiction/Vex,stated_self,cre03__ana02,1.8454178416504874e-06,0.045761973
deconfound,C1fiction/Vex,stated_self,cre05__ana06,1.9875977841365966e-06,0.008510977
deconfound,C1fiction/Vex,stated_self,cre06__hlp05,0.5,0.50190675
deconfound,C1fiction/Vex,stated_self,cre06__hlp07,0.5007214546203613,0.5469314
deconfound,C1fiction/Vex,stated_self,cre07__int05,4.5097432632701384e-07,0.006929377
deconfound,C1fiction/Vex,stated_self,cre08__ana03,0.003346485085785389,0.07797257
deconfound,C1fiction/Vex,stated_self,emo02__cre04,7.126653258637816e-07,0.008899633
deconfound,C1fiction/Vex,stated_self,emo02__hlp07,2.707983185246121e-06,0.02539364
deconfound,C1fiction/Vex,stated_self,emo03__ana08,1.5237419859204238e-07,0.0026809499
deconfound,C1fiction/Vex,stated_self,emo05__slf02,2.5599774744478054e-07,0.01086249
deconfound,C1fiction/Vex,stated_self,emo06__cre08,1.8818720022295565e-06,0.006458921
deconfound,C1fiction/Vex,stated_self,gry01__emo06,0.9999999971986018,0.99788123
deconfound,C1fiction/Vex,stated_self,gry01__hlp04,0.9999999138164295,0.9976191
deconfound,C1fiction/Vex,stated_self,gry02__emo01,0.9999999658719858,0.9949858
deconfound,C1fiction/Vex,stated_self,gry02__hlp05,0.9999995842360079,0.9404479
deconfound,C1fiction/Vex,stated_self,gry03__emo04,0.999999995381275,0.99522036
deconfound,C1fiction/Vex,stated_self,gry03__hlp06,0.9999998470488975,0.9918765
deconfound,C1fiction/Vex,stated_self,gry04__hlp07,0.5009598731994629,0.51069343
deconfound,C1fiction/Vex,stated_self,gry04__pls02,0.5595996379852295,0.7477459
deconfound,C1fiction/Vex,stated_self,gry05__hlp08,0.5015861690044403,0.8350904
deconfound,C1fiction/Vex,stated_self,gry05__pls01,0.9999999196956662,0.9941558
deconfound,C1fiction/Vex,stated_self,gry06__hlp01,0.36553236842155457,0.4634033
deconfound,C1fiction/Vex,stated_self,gry06__pls06,0.9999992277300294,0.98842657
deconfound,C1fiction/Vex,stated_self,hlp01__rep06,0.5000004172325134,0.4957223
deconfound,C1fiction/Vex,stated_self,hlp03__emo01,0.9999984892393741,0.9929328
deconfound,C1fiction/Vex,stated_self,hlp03__rep05,0.1344716101884842,0.09464304
deconfound,C1fiction/Vex,stated_self,hlp04__ana07,0.40878865122795105,0.21234031
deconfound,C1fiction/Vex,stated_self,hlp06__rep07,0.002045797649770975,0.06377959
deconfound,C1fiction/Vex,stated_self,hlp08__emo05,0.9999993145213466,0.9819825
deconfound,C1fiction/Vex,stated_self,int01__hlp01,0.5000789165496826,0.59705377
deconfound,C1fiction/Vex,stated_self,int01__slf01,0.8655209392309189,0.61631083
deconfound,C1fiction/Vex,stated_self,int02__ana05,0.49998462200164795,0.46228707
deconfound,C1fiction/Vex,stated_self,int03__ana05,0.5000761151313782,0.53517884
deconfound,C1fiction/Vex,stated_self,int04__cre04,0.4999384880065918,0.49038675
deconfound,C1fiction/Vex,stated_self,int04__emo03,0.9999996682349632,0.99460113
deconfound,C1fiction/Vex,stated_self,int05__ana06,0.749997615814209,0.7813052
deconfound,C1fiction/Vex,stated_self,int06__cre05,0.5000012516975403,0.5050815
deconfound,C1fiction/Vex,stated_self,rep01__hlp04,0.53004190325737,0.74017555
deconfound,C1fiction/Vex,stated_self,rep03__ana07,0.49997395277023315,0.48475266
deconfound,C1fiction/Vex,stated_self,rep03__emo04,0.9999999734210743,0.9973272
deconfound,C1fiction/Vex,stated_self,rep05__emo04,0.9999999561787654,0.99770635
deconfound,C1fiction/Vex,stated_self,rep06__emo01,0.9999999902221592,0.99691576
deconfound,C1fiction/Vex,stated_self,rep07__cre07,0.9999998476258014,0.9965458
deconfound,C1fiction/Vex,stated_self,rep08__ana04,0.4999920725822449,0.49598175
deconfound,C1fiction/Vex,stated_self,rep08__cre03,0.8655261844396591,0.65396726
deconfound,C1fiction/Vex,stated_self,sig_feelings__sig_specs,7.614989527837679e-09,0.008437283
deconfound,C1fiction/Vex,stated_self,sig_long__sig_short,0.9999969279128891,0.96817577
deconfound,C1fiction/Vex,stated_self,sig_roast__sig_bedtime,0.9999999437324227,0.9978249
deconfound,C1fiction/Vex,stated_self,slf01__hlp02,0.9999375874540419,0.9511434
deconfound,C1fiction/Vex,stated_self,slf02__rep04,0.4992508292198181,0.45671067
deconfound,C1fiction/Vex,stated_self,slf03__ana03,0.0003686038835439831,0.1965058
deconfound,C1fiction/Vex,stated_self,slf04__rep02,6.563119677593932e-05,0.21578905
deconfound,C2overheard/Lazlo,revealed,ana01__int03,0.9999994072906198,0.82368016
deconfound,C2overheard/Lazlo,revealed,ana01__slf04,0.9998685107711935,0.95051765
deconfound,C2overheard/Lazlo,revealed,ana02__hlp02,0.6887699067592621,0.5399149
deconfound,C2overheard/Lazlo,revealed,ana04__hlp05,0.9999945177719383,0.6409044
deconfound,C2overheard/Lazlo,revealed,ana08__rep04,0.0004573620150267743,0.15420821
deconfound,C2overheard/Lazlo,revealed,avn01__hlp02,1.255499615382405e-08,0.102147184
deconfound,C2overheard/Lazlo,revealed,avn01__pls05,4.618724958049825e-09,0.11878834
deconfound,C2overheard/Lazlo,revealed,avn02__hlp01,0.008993224240839481,0.40888375
deconfound,C2overheard/Lazlo,revealed,avn02__pls03,3.1560239222017117e-07,0.093286775
deconfound,C2overheard/Lazlo,revealed,avn03__hlp05,0.0020353072322905064,0.20138653
deconfound,C2overheard/Lazlo,revealed,avn03__pls02,3.7550835372712754e-05,0.010253169
deconfound,C2overheard/Lazlo,revealed,avn04__hlp06,5.6302072870551e-07,0.16106291
deconfound,C2overheard/Lazlo,revealed,avn04__pls01,0.9910061797127128,0.66975904
deconfound,C2overheard/Lazlo,revealed,avn05__hlp04,0.4997275173664093,0.50306326
deconfound,C2overheard/Lazlo,revealed,avn05__pls06,0.9999468823953066,0.8799867
deconfound,C2overheard/Lazlo,revealed,avn06__hlp03,5.363509671951761e-07,0.041791517
deconfound,C2overheard/Lazlo,revealed,avn06__pls04,2.5332226414320758e-06,0.004338905
deconfound,C2overheard/Lazlo,revealed,avn07__hlp08,0.9998833623139944,0.6584951
deconfound,C2overheard/Lazlo,revealed,avn07__pls05,0.9087821692228317,0.5561829
deconfound,C2overheard/Lazlo,revealed,avn08__hlp07,0.500072568655014,0.5028461
deconfound,C2overheard/Lazlo,revealed,avn08__pls03,0.9853331558406353,0.6175158
deconfound,C2overheard/Lazlo,revealed,cre01__int06,0.9999975996932768,0.7613752
deconfound,C2overheard/Lazlo,revealed,cre01__rep02,0.5146269798278809,0.51391876
deconfound,C2overheard/Lazlo,revealed,cre02__hlp08,0.9999962150798183,0.5980408
deconfound,C2overheard/Lazlo,revealed,cre03__ana02,0.4966566860675812,0.44806576
deconfound,C2overheard/Lazlo,revealed,cre05__ana06,0.5,0.39504153
deconfound,C2overheard/Lazlo,revealed,cre06__hlp05,0.9999975230446552,0.80668867
deconfound,C2overheard/Lazlo,revealed,cre06__hlp07,0.5237125158309937,0.5433888
deconfound,C2overheard/Lazlo,revealed,cre07__int05,0.5142161510884762,0.6202648
deconfound,C2overheard/Lazlo,revealed,cre08__ana03,0.9999998646697783,0.8405733
deconfound,C2overheard/Lazlo,revealed,emo02__cre04,0.08551225997507572,0.22287703
deconfound,C2overheard/Lazlo,revealed,emo02__hlp07,0.4987676441669464,0.49330664
deconfound,C2overheard/Lazlo,revealed,emo03__ana08,8.066572888765222e-05,0.05832877
deconfound,C2overheard/Lazlo,revealed,emo05__slf02,0.4999887943267822,0.47806227
deconfound,C2overheard/Lazlo,revealed,emo06__cre08,2.299695734109264e-05,0.33589277
deconfound,C2overheard/Lazlo,revealed,gry01__emo06,7.545865264546592e-05,0.28814197
deconfound,C2overheard/Lazlo,revealed,gry01__hlp04,1.9145829810440773e-07,0.02069055
deconfound,C2overheard/Lazlo,revealed,gry02__emo01,1.1969609958750738e-07,0.0028467702
deconfound,C2overheard/Lazlo,revealed,gry02__hlp05,1.805130682708267e-07,0.005327468
deconfound,C2overheard/Lazlo,revealed,gry03__emo04,0.46207401156425476,0.34845936
deconfound,C2overheard/Lazlo,revealed,gry03__hlp06,0.18877343833446503,0.30062243
deconfound,C2overheard/Lazlo,revealed,gry04__hlp07,0.4999780058860779,0.46427187
deconfound,C2overheard/Lazlo,revealed,gry04__pls02,0.0003353429347043857,0.42877245
deconfound,C2overheard/Lazlo,revealed,gry05__hlp08,0.0007508891867473722,0.43634218
deconfound,C2overheard/Lazlo,revealed,gry05__pls01,0.5000130534172058,0.48637095
deconfound,C2overheard/Lazlo,revealed,gry06__hlp01,0.9999998086310695,0.64229774
deconfound,C2overheard/Lazlo,revealed,gry06__pls06,0.9999797277623657,0.844448
deconfound,C2overheard/Lazlo,revealed,hlp01__rep06,0.9999999998209126,0.9802163
deconfound,C2overheard/Lazlo,revealed,hlp03__emo01,0.5001011796413763,0.55949223
deconfound,C2overheard/Lazlo,revealed,hlp03__rep05,0.9999949238273533,0.8877177
deconfound,C2overheard/Lazlo,revealed,hlp04__ana07,0.46207234263420105,0.45806855
deconfound,C2overheard/Lazlo,revealed,hlp06__rep07,0.9999371790305531,0.66048485
deconfound,C2overheard/Lazlo,revealed,hlp08__emo05,0.6344676440317016,0.82122767
deconfound,C2overheard/Lazlo,revealed,int01__hlp01,0.49999767541885376,0.49659804
deconfound,C2overheard/Lazlo,revealed,int01__slf01,4.905922708076105e-07,0.007111649
deconfound,C2overheard/Lazlo,revealed,int02__ana05,0.00899344279878278,0.05691865
deconfound,C2overheard/Lazlo,revealed,int03__ana05,0.0002768323041379972,0.02867074
deconfound,C2overheard/Lazlo,revealed,int04__cre04,0.00016802687605377287,0.15576252
deconfound,C2overheard/Lazlo,revealed,int04__emo03,0.6887694587213673,0.8041296
deconfound,C2overheard/Lazlo,revealed,int05__ana06,0.5008841753005981,0.5359372
deconfound,C2overheard/Lazlo,revealed,int06__cre05,2.2725490591568587e-05,0.1160626
deconfound,C2overheard/Lazlo,revealed,rep01__hlp04,0.01540671766269952,0.48363236
deconfound,C2overheard/Lazlo,revealed,rep03__ana07,0.4995495676994324,0.44428748
deconfound,C2overheard/Lazlo,revealed,rep03__emo04,0.3112434446811676,0.40835562
deconfound,C2overheard/Lazlo,revealed,rep05__emo04,2.388804515973675e-06,0.21108691
deconfound,C2overheard/Lazlo,revealed,rep06__emo01,0.4999999131610062,0.4248409
deconfound,C2overheard/Lazlo,revealed,rep07__cre07,0.49954447721408535,0.2639327
deconfound,C2overheard/Lazlo,revealed,rep08__ana04,0.9910061797127128,0.5717861
deconfound,C2overheard/Lazlo,revealed,rep08__cre03,0.49796512722969055,0.44021297
deconfound,C2overheard/Lazlo,revealed,sig_feelings__sig_specs,1.9639310266938992e-07,0.21780661
deconfound,C2overheard/Lazlo,revealed,sig_long__sig_short,1.887567185887562e-11,0.011972345
deconfound,C2overheard/Lazlo,revealed,sig_roast__sig_bedtime,0.005493581204177644,0.038059898
deconfound,C2overheard/Lazlo,revealed,slf01__hlp02,0.5000614523887634,0.5456937
deconfound,C2overheard/Lazlo,revealed,slf02__rep04,5.780251285614213e-06,0.06346305
deconfound,C2overheard/Lazlo,revealed,slf03__ana03,0.9999934765147938,0.8923054
deconfound,C2overheard/Lazlo,revealed,slf04__rep02,0.007031993009150028,0.21794687
deconfound,C2overheard/Lazlo,stated_self,ana01__int03,0.5000373721122742,0.5155004
deconfound,C2overheard/Lazlo,stated_self,ana01__slf04,0.999997975768224,0.9909546
deconfound,C2overheard/Lazlo,stated_self,ana02__hlp02,0.281088262796402,0.4654627
deconfound,C2overheard/Lazlo,stated_self,ana04__hlp05,0.4999982714653015,0.49558297
deconfound,C2overheard/Lazlo,stated_self,ana08__rep04,0.44039851427078247,0.48327735
deconfound,C2overheard/Lazlo,stated_self,avn01__hlp02,0.49999165534973145,0.48765084
deconfound,C2overheard/Lazlo,stated_self,avn01__pls05,0.49999165534973145,0.48939025
deconfound,C2overheard/Lazlo,stated_self,avn02__hlp01,0.5000030398368835,0.5051676
deconfound,C2overheard/Lazlo,stated_self,avn02__pls03,0.5000002980232239,0.49885
deconfound,C2overheard/Lazlo,stated_self,avn03__hlp05,5.338513915376097e-07,0.05566379
deconfound,C2overheard/Lazlo,stated_self,avn03__pls02,6.854786533949664e-07,0.00735189
deconfound,C2overheard/Lazlo,stated_self,avn04__hlp06,0.5000616312026978,0.53062284
deconfound,C2overheard/Lazlo,stated_self,avn04__pls01,0.9999960553686833,0.7842865
deconfound,C2overheard/Lazlo,stated_self,avn05__hlp04,0.9999997616722567,0.99370337
deconfound,C2overheard/Lazlo,stated_self,avn05__pls06,0.9853420369327068,0.61230314
deconfound,C2overheard/Lazlo,stated_self,avn06__hlp03,3.1912964004732203e-06,0.05513583
deconfound,C2overheard/Lazlo,stated_self,avn06__pls04,3.072087110922439e-06,0.22502682
deconfound,C2overheard/Lazlo,stated_self,avn07__hlp08,0.5000004172325134,0.5002692
deconfound,C2overheard/Lazlo,stated_self,avn07__pls05,0.49999988079071045,0.49971846
deconfound,C2overheard/Lazlo,stated_self,avn08__hlp07,0.4999961853027344,0.4976432
deconfound,C2overheard/Lazlo,stated_self,avn08__pls03,0.5000106692314148,0.50104517
deconfound,C2overheard/Lazlo,stated_self,cre01__int06,0.9999999437324227,0.9958633
deconfound,C2overheard/Lazlo,stated_self,cre01__rep02,0.5002762973308563,0.50538903
